,Tweet_ID,Converted_Timestamp,Tweet_Counter,Tweeter,Text,Compound_Score,Positive_Score,Neutral_Score,Negative_Score
397,982455981690023936,2018-04-07 03:12:13+00:00,-98,Fox News,".@jasoninthehouse: “We built a bigger, broader coalition, and had more of an effect on Russia than anything Barack… https://t.co/PjAmFt9D7O",0.0,0.0,1.0,0.0
398,982455399583551488,2018-04-07 03:09:55+00:00,-99,Fox News,Bus carrying Humboldt Broncos hockey team involved in crash; fatalities reported https://t.co/Un8kdbi4E7,-0.765,0.0,0.602,0.398
399,982691249554624512,2018-04-07 18:47:06+00:00,0,The New York Times,"An exhibition and new book look at how the Rev. Dr. Martin Luther King Jr. and Robert F. Kennedy ascended ""the same… https://t.co/aE9DaDMVML",0.0,0.0,1.0,0.0
400,982687966622633984,2018-04-07 18:34:03+00:00,-1,The New York Times,"Breaking News: Before a helicopter crash killed 5 people in March, pilots asked for more suitable safety gear: “We… https://t.co/tl3KSlJNBk",-0.6275,0.122,0.593,0.285
401,982687477478707200,2018-04-07 18:32:06+00:00,-2,The New York Times,"At least 3 people were killed and many others injured in western Germany, after a driver crashed a small truck into… https://t.co/Yjj5QiyFcX",-0.802,0.0,0.702,0.298
402,982686280202051586,2018-04-07 18:27:21+00:00,-3,The New York Times,As Trump moves to fulfill one of the central promises of his campaign — to get tough on China — he faces a potentia… https://t.co/mvqiInazRZ,0.6124,0.212,0.731,0.058
403,982679920601128961,2018-04-07 18:02:05+00:00,-4,The New York Times,Many American Jews mark the end of Passover by wolfing down pizzas. Moroccan Jews celebrate with a more established… https://t.co/bMgfJzGWh1,0.5719,0.171,0.829,0.0
404,982678110918365185,2018-04-07 17:54:53+00:00,-5,The New York Times,"No matter how much free time you have this weekend, we have TV recommendations for you https://t.co/8SLQjNlbDB",0.296,0.214,0.68,0.107
405,982673553765076992,2018-04-07 17:36:47+00:00,-6,The New York Times,"Federal authorities have taken down Backpage, which has been repeatedly accused of enabling prostitution and sex tr… https://t.co/jpHJSqzYWL",-0.296,0.0,0.885,0.115
406,982668984318349315,2018-04-07 17:18:37+00:00,-7,The New York Times,"In @NYTOpinion

Op-Ed Contributor Moises Velasquez-Manoff writes, ""New research suggests that some of the additives… https://t.co/jq0ng6wdau",0.0,0.0,1.0,0.0
407,982664817268977665,2018-04-07 17:02:04+00:00,-8,The New York Times,"The death of Judge Stephen Reinhardt, combined with other vacancies, means Trump has the chance to push the Ninth C… https://t.co/bU8lCpHTUG",-0.4404,0.08,0.763,0.157
408,982661034619166722,2018-04-07 16:47:02+00:00,-9,The New York Times,A sociologist chronicled the human toll of eviction in Milwaukee in a 2016 book. A new project may reveal just how… https://t.co/hyLRzkuNWC,-0.4588,0.0,0.857,0.143
409,982657278347284480,2018-04-07 16:32:06+00:00,-10,The New York Times,"A number of NFL cheerleading teams will stage auditions this weekend, and many women will try out. But in the… https://t.co/Po5SXqjfFW",0.3612,0.163,0.837,0.0
410,982653493831000064,2018-04-07 16:17:04+00:00,-11,The New York Times,"Is the doctor in? In this new medical age of urgent care centers and retail clinics, that’s not a simple question. https://t.co/RZoInkBila",0.6124,0.208,0.792,0.0
411,982649721692049409,2018-04-07 16:02:05+00:00,-12,The New York Times,Some conservatives said they were worried that Scott Pruitt was more interested in media attention than policy and… https://t.co/c1e5OWINLI,0.2006,0.135,0.766,0.099
412,982645940631810055,2018-04-07 15:47:03+00:00,-13,The New York Times,"Salman Khan, the Bollywood star, was granted bail after being convicted of killing 2 rare antelopes, the latest twi… https://t.co/KFbvFJCrnj",-0.5267,0.085,0.726,0.188
413,982642160230129664,2018-04-07 15:32:02+00:00,-14,The New York Times,H.R. McMaster played down personal animosities with Trump but left little doubt that he and the president had diffe… https://t.co/zEWj6hWeuH,-0.2756,0.076,0.8,0.125
414,982638394877636609,2018-04-07 15:17:04+00:00,-15,The New York Times,Men were more than 3 times as likely as women to say they were smarter than the classmate with whom they worked mos… https://t.co/yPjPQMwDlZ,0.4588,0.12,0.88,0.0
415,982634614643679232,2018-04-07 15:02:03+00:00,-16,The New York Times,"Uncertainty remains in Washington, where lawmakers, lobbyists and even White House officials struggled to discern h… https://t.co/hbiNGUBy1f",-0.5859,0.0,0.758,0.242
416,982630847806345216,2018-04-07 14:47:05+00:00,-17,The New York Times,John Bolton and Mike Pompeo both have ties to individuals and groups promoting a worldview that regards Islam not s… https://t.co/574L8TMBiT,0.3612,0.116,0.884,0.0
417,982627072068734976,2018-04-07 14:32:04+00:00,-18,The New York Times,Your weekend playlist has arrived https://t.co/2CMCSgMy6j,0.0,0.0,1.0,0.0
418,982623297098735617,2018-04-07 14:17:04+00:00,-19,The New York Times,"Broccoli salads are a dime a dozen, but this one is a game-changing celebration of flavors, colors and textures https://t.co/jLcOBTpnyF",0.0,0.0,1.0,0.0
419,982619539572711424,2018-04-07 14:02:09+00:00,-20,The New York Times,Tiger Woods barely qualified to play the rest of The Masters and Phil Mickelson made the cut by only a stroke https://t.co/SNguV3YRWz,0.0094,0.092,0.818,0.09
420,982615912305053696,2018-04-07 13:47:44+00:00,-21,The New York Times,On Washington: Judge’s Death Gives Trump a Chance to Remake a Vexing Court https://t.co/zkfEzLU77g,-0.7096,0.112,0.503,0.385
421,982614244800827392,2018-04-07 13:41:06+00:00,-22,The New York Times,His wife's therapist told her to write a letter to his therapist. Did that cross a line? https://t.co/NAqHsG3VWr,0.0,0.0,1.0,0.0
422,982611704046551040,2018-04-07 13:31:00+00:00,-23,The New York Times,At least 14 people were killed after a tractor-trailer collided with a bus filled with members of the Humboldt Bron… https://t.co/IcvXfcDOry,-0.6705,0.0,0.8,0.2
423,982609197794758657,2018-04-07 13:21:03+00:00,-24,The New York Times,The Vikings traveled long distances at the mercy of weather without magnetic compasses. Scientists developed new ev… https://t.co/BIaPSPEHbH,0.3612,0.128,0.872,0.0
424,982604432713158656,2018-04-07 13:02:07+00:00,-25,The New York Times,"Modern Love: ""I’m not sure it’s possible to justify my liaisons with married men, but what I learned from having th… https://t.co/LZJRemrYOw",0.2776,0.113,0.823,0.064
425,982599143175741447,2018-04-07 12:41:06+00:00,-26,The New York Times,The New York Times movie review of “Blockers” https://t.co/LcWMXoO37A,0.0,0.0,1.0,0.0
426,982596636777082880,2018-04-07 12:31:08+00:00,-27,The New York Times,Surgery Lit by Cellphone: Togo Doctors Strike Over Deplorable Hospitals https://t.co/O1F2RVhRna,-0.128,0.0,0.87,0.13
427,982594092621352962,2018-04-07 12:21:02+00:00,-28,The New York Times,"There isn’t one perfect beef stew, but constellations of them. The dish is practically universal. https://t.co/rPuOEbXLqZ",0.3291,0.135,0.865,0.0
428,982589342337126400,2018-04-07 12:02:09+00:00,-29,The New York Times,"There are far more Democratic House candidates than at any time in the last quarter-century, and the filing period… https://t.co/PZ34k7vWQR",0.0,0.0,1.0,0.0
429,982587680163794945,2018-04-07 11:55:33+00:00,-30,The New York Times,"The Week in Good News: Sweater Man, Matt Parziale and Snow Monkeys https://t.co/Wxdmw4VCIS",0.4404,0.195,0.805,0.0
430,982584773234315264,2018-04-07 11:44:00+00:00,-31,The New York Times,Why Trump’s Tariffs Could Raise the Cost of a Hip Replacement https://t.co/KfPIpkJxDS,0.0,0.0,1.0,0.0
431,982584037461151744,2018-04-07 11:41:04+00:00,-32,The New York Times,"Private jets, fancy furniture, 24-hour security: Here are some of the big-ticket items Scott Pruitt wanted — some o… https://t.co/1lFdjrVtHq",0.34,0.118,0.882,0.0
432,982579003130351623,2018-04-07 11:21:04+00:00,-33,The New York Times,The Kushner family appeared to have struck a deal to buy out its partner in the troubled Fifth Avenue skyscraper at… https://t.co/qf4AkZlP07,-0.6124,0.0,0.792,0.208
433,982574217672777729,2018-04-07 11:02:03+00:00,-34,The New York Times,"RT @nytopinion: Before you reach for those chips, consider this: You're not just feeding yourself, you're also feeding the bacteria living…",0.0258,0.052,0.948,0.0
434,982568958317551616,2018-04-07 10:41:09+00:00,-35,The New York Times,Our business columnist @JamesStewartNYT took a drive in Tesla's Model 3 to size up the car and the Autopilot system… https://t.co/JCbQ4ENRlq,0.0,0.0,1.0,0.0
435,982564898591920128,2018-04-07 10:25:01+00:00,-36,The New York Times,"In the World of N.F.L. Cheerleading, Are the Boos Getting Louder? https://t.co/wcGNcWxJ8t",0.296,0.167,0.833,0.0
436,982561088263933953,2018-04-07 10:09:53+00:00,-37,The New York Times,How to stop wasting money and finally start a budget https://t.co/UAy58ooQjl,-0.5994,0.0,0.62,0.38
437,982556437930041345,2018-04-07 09:51:24+00:00,-38,The New York Times,Review: ‘Chappaquiddick’ Revisits a Grim ’60s Kennedy Scandal https://t.co/qZppYOIwnk,-0.765,0.0,0.476,0.524
438,982554331940573184,2018-04-07 09:43:02+00:00,-39,The New York Times,"RT @NYTObits: He helped save 600 children from the Nazis but regretted that he couldn't save more. Johan van Hulst, one of the Righteous Am…",0.4588,0.201,0.692,0.107
439,982553524633563136,2018-04-07 09:39:49+00:00,-40,The New York Times,They Did 30 Years for Someone Else’s Crime. Then Paid for It. https://t.co/0WTCU6esQC,-0.5423,0.0,0.774,0.226
440,982549201488838656,2018-04-07 09:22:39+00:00,-41,The New York Times,"""I admit that I approached 'Chappaquiddick' with a measure of skepticism and a tremor of dread,"" @aoscott writes https://t.co/wxb32w1pi3",-0.0516,0.101,0.787,0.112
441,982545127649566720,2018-04-07 09:06:27+00:00,-42,The New York Times,Doctors: A Harder Death for People With Intellectual Disabilities https://t.co/UqskYChEYq,-0.1531,0.232,0.493,0.275
442,982542698593902597,2018-04-07 08:56:48+00:00,-43,The New York Times,A play-by-play recap of the rising U.S.-China trade tensions https://t.co/lsYKUvwWYL,-0.4019,0.0,0.748,0.252
443,982537984049336321,2018-04-07 08:38:04+00:00,-44,The New York Times,RT @nytimesworld: A Ukrainian lawmaker tried to investigate Paul Manafort’s former office manager in Kiev for ties to Russian intelligence…,0.0,0.0,1.0,0.0
444,982532832676413440,2018-04-07 08:17:36+00:00,-45,The New York Times,RT @nytopinion: .@Edsall: The election of Donald Trump — built as it was on several long-term trends that converged in 2016 — has created a…,0.25,0.083,0.917,0.0
445,982528076583141376,2018-04-07 07:58:42+00:00,-46,The New York Times,Tip #1: Ask your airline for help https://t.co/TlVwg0EzGI,0.4019,0.278,0.722,0.0
446,982523518893068288,2018-04-07 07:40:35+00:00,-47,The New York Times,5 plants and animals utterly confused by climate change https://t.co/FHBfPRQV5B,-0.3804,0.0,0.755,0.245
447,982518851777843200,2018-04-07 07:22:03+00:00,-48,The New York Times,"136 years after his death by hanging, he has been officially pardoned. https://t.co/A3YmpdayLS",-0.4588,0.113,0.655,0.232
448,982515167400521728,2018-04-07 07:07:24+00:00,-49,The New York Times,"RT @nytgraphics: There are far more Democratic House candidates than at any time in the last quarter-century, and the filing period has not…",0.0,0.0,1.0,0.0
449,982510399034679296,2018-04-07 06:48:27+00:00,-50,The New York Times,Personal Health: Studies Show Little Benefit in Supplements https://t.co/X3mLFoHRnv,0.4033,0.253,0.747,0.0
450,982506807720644609,2018-04-07 06:34:11+00:00,-51,The New York Times,"ABC pulled an episode of “Black-ish.” Now Kenya Barris, the show's creator, is said to be looking for an early exit… https://t.co/17QXllWFp2",0.0,0.0,1.0,0.0
451,982502490292801536,2018-04-07 06:17:02+00:00,-52,The New York Times,"RT @gettleman: “Being a Dalit in India is like being on the battlefield,’’ said a Dalit activist. “Everyday and every minute you will be re…",0.3612,0.102,0.898,0.0
452,982497416430710784,2018-04-07 05:56:52+00:00,-53,The New York Times,Paleontologists have discovered dozens of jumbo-size footprints belonging to dinosaurs that lived 170 million years… https://t.co/m8UlDEQ46J,0.0,0.0,1.0,0.0
453,982492864906235904,2018-04-07 05:38:47+00:00,-54,The New York Times,In the mood for a great foreign crime show? Here are 11 you can stream tonight. https://t.co/NCe5EMOlev,0.1531,0.19,0.648,0.162
454,982488657218228225,2018-04-07 05:22:04+00:00,-55,The New York Times,"RT @nytlizrobbins: As the H-1B visa scramble begins, thousands of Indian women fear their visas and dreams are in jeopardy. ""I had no ident…",-0.7003,0.087,0.641,0.272
455,982481968737783809,2018-04-07 04:55:29+00:00,-56,The New York Times,Crash Involving Junior Hockey League Team in Canada Claims Multiple Lives https://t.co/IF19jV1dvR,-0.4019,0.0,0.803,0.197
456,982479392013156352,2018-04-07 04:45:15+00:00,-57,The New York Times,President Trump will skip the White House Correspondents' dinner. But he is much more willing to call in to talk ra… https://t.co/PlJUElCVe0,0.0,0.0,1.0,0.0
457,982474825598939136,2018-04-07 04:27:06+00:00,-58,The New York Times,RT @nytimesphoto: Dr. Martin Luther King Jr. was a visual tactician who understood the power of the camera to expose the brutality and inju…,-0.6808,0.0,0.789,0.211
458,982470363836805122,2018-04-07 04:09:22+00:00,-59,The New York Times,"Daniel Akaka, Former Democratic Senator of Hawaii, Dies at 93 https://t.co/xyjh4vcgoU",0.0,0.0,1.0,0.0
459,982468918852947968,2018-04-07 04:03:38+00:00,-60,The New York Times,"How a Liberal Dissident Became a Far-Right Hero, in Hungary and Beyond https://t.co/u5oKlg8lsR",0.5574,0.265,0.735,0.0
460,982468515356692480,2018-04-07 04:02:02+00:00,-61,The New York Times,"He talked about the movie business with Michael Douglas, Morgan Freeman and Dwayne Johnson.

He discussed space tra… https://t.co/FAlxwnepY6",0.4019,0.13,0.87,0.0
461,982464742647324672,2018-04-07 03:47:02+00:00,-62,The New York Times,"The best TV shows and movies new to Netflix, Amazon and more in April https://t.co/4Ez0tZEtHA",0.7096,0.312,0.688,0.0
462,982461216005218306,2018-04-07 03:33:01+00:00,-63,The New York Times,"""I will do my best to see to it that I never am this ignorant again,"" said a teenager who was sentenced to read boo… https://t.co/rI3XgTNChw",0.4069,0.146,0.732,0.121
463,982459296318357504,2018-04-07 03:25:24+00:00,-64,The New York Times,"RT @LFFriedman: Confirmed: House Oversight Committee is probing Scott Pruitt's living arrangements. ""I don't have a lot of patience for tha…",0.0,0.0,1.0,0.0
464,982457193239900160,2018-04-07 03:17:02+00:00,-65,The New York Times,"RT @nytfood: Here's an illustrated guide on everything you wanted to know about pizza, from its Neapolitan roots to delivery drones https:/…",0.0,0.0,1.0,0.0
465,982453424066387968,2018-04-07 03:02:04+00:00,-66,The New York Times,"Isao Takahata, who founded Studio Ghibli with Hayao Miyazaki and made sophisticated animated films like ""Grave of t… https://t.co/iIdhWYfZKc",0.5423,0.247,0.648,0.105
466,982449668327116800,2018-04-07 02:47:08+00:00,-67,The New York Times,The New York Times movie review of “Blockers” https://t.co/uu0K1hpIdb,0.0,0.0,1.0,0.0
467,982445878869979137,2018-04-07 02:32:05+00:00,-68,The New York Times,"You can get naloxone at your local pharmacy. Some states allow you to purchase it over the counter, but others requ… https://t.co/IdcQWqFkJV",0.1154,0.065,0.935,0.0
468,982441614114254849,2018-04-07 02:15:08+00:00,-69,The New York Times,The EPA announced on Monday that it would relax Obama-era rules governing auto pollution. The move could lead to a… https://t.co/oqVykUHq6s,0.4404,0.127,0.873,0.0
469,982438333577121793,2018-04-07 02:02:06+00:00,-70,The New York Times,"RT @nytopinion: A new reason to be worried about processed foods and food additives: They may not nourish you, but they are nourishing some…",-0.1531,0.0,0.932,0.068
470,982434548570050560,2018-04-07 01:47:03+00:00,-71,The New York Times,"Dozens of Chinese-made medical products, from defibrillators to dental fillings, could face price increases if the… https://t.co/zPIr0rmA5Z",0.0,0.0,1.0,0.0
471,982431030048108545,2018-04-07 01:33:04+00:00,-72,The New York Times,The Kushner family appeared to have struck a deal to buy out its partner in the troubled Fifth Avenue skyscraper at… https://t.co/1KBJFEIHC5,-0.6124,0.0,0.792,0.208
472,982426992095191040,2018-04-07 01:17:02+00:00,-73,The New York Times,"RT @nytimesarts: It's a Friday night, you're on your sofa and you don't know what to watch. Perhaps our 100 Best Movies on Amazon Prime lis…",0.7096,0.204,0.796,0.0
473,982423237484335104,2018-04-07 01:02:07+00:00,-74,The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/Y0ZkH3LgLs,0.0,0.0,1.0,0.0
474,982419447678980097,2018-04-07 00:47:03+00:00,-75,The New York Times,"To a whale biologist, the idea of whale species intermingling is mind-bending, but a new study involving genome seq… https://t.co/Hq0P5McdYA",0.0,0.0,1.0,0.0
475,982415679931461633,2018-04-07 00:32:05+00:00,-76,The New York Times,In the mood for a great foreign crime show? Here are 11 you can stream tonight. https://t.co/81d0Chmtek,0.1531,0.19,0.648,0.162
476,982411894815420416,2018-04-07 00:17:02+00:00,-77,The New York Times,President Trump will skip the White House Correspondents' dinner. But he is much more willing to call in to talk ra… https://t.co/z0d881vinA,0.0,0.0,1.0,0.0
477,982408119845359616,2018-04-07 00:02:02+00:00,-78,The New York Times,"RT @NYTObits: Isao Takahata, who founded Studio Ghibli with Hayao Miyazaki and made sophisticated animated films like ""Grave of the Firefli…",0.5423,0.228,0.674,0.097
478,982404361417617409,2018-04-06 23:47:06+00:00,-79,The New York Times,Brazil’s former president Luiz Inácio Lula da Silva defied a Friday deadline to report to prison to begin serving a… https://t.co/PnRuRUTIzf,-0.5106,0.0,0.852,0.148
479,982400582932721664,2018-04-06 23:32:05+00:00,-80,The New York Times,"Here are some of the big-ticket items Scott Pruitt, the head of the EPA, wanted — some of which he got https://t.co/qYfXu7eE3W",0.0,0.0,1.0,0.0
480,982396550470144000,2018-04-06 23:16:04+00:00,-81,The New York Times,"Emily Nemens, the 34-year-old co-editor of The Southern Review, is named the new editor of The Paris Review https://t.co/zbk4uaTFBc",0.0,0.0,1.0,0.0
481,982394024790196229,2018-04-06 23:06:02+00:00,-82,The New York Times,RT @nytopinion: Madeleine Albright: I’m 80 years old but I can still be inspired when I see young people coming together to demand the righ…,0.5499,0.159,0.776,0.065
482,982391526138548224,2018-04-06 22:56:06+00:00,-83,The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/IEJ3MSxhfg,0.0,0.0,1.0,0.0
483,982388249862819840,2018-04-06 22:43:05+00:00,-84,The New York Times,"Blake Farenthold, a Texas Republican, resigned from Congress. He was scrutinized for using taxpayer funds to settle… https://t.co/m1auUZZ0m4",-0.25,0.0,0.889,0.111
484,982385486357508096,2018-04-06 22:32:06+00:00,-85,The New York Times,"There are far more Democratic House candidates than at any time in the last quarter-century, and the filing period… https://t.co/qpSHSLPxu7",0.0,0.0,1.0,0.0
485,982381708375977986,2018-04-06 22:17:05+00:00,-86,The New York Times,The Vikings traveled long distances at the mercy of weather without magnetic compasses. Scientists developed new ev… https://t.co/neGtdfKvTG,0.3612,0.128,0.872,0.0
486,982377923339571203,2018-04-06 22:02:03+00:00,-87,The New York Times,Japanese snow monkeys beat winter stress by soaking in hot springs. Here's the week in good news: https://t.co/HdVXUX5Jk2,0.0258,0.134,0.737,0.129
487,982374171744374784,2018-04-06 21:47:08+00:00,-88,The New York Times,"Cecil Taylor, a pianist who challenged the jazz tradition that produced him and became one of the most original imp… https://t.co/2hIXpjJYj9",0.2944,0.118,0.818,0.064
488,982370376427737090,2018-04-06 21:32:03+00:00,-89,The New York Times,"Subway riders in NYC have been overcompensating for delays, leading to a conundrum when the trains are on time: The… https://t.co/usONV89qoc",0.0,0.0,1.0,0.0
489,982366104172548097,2018-04-06 21:15:05+00:00,-90,The New York Times,"He talked about the movie business with Michael Douglas, Morgan Freeman and Dwayne Johnson.

He discussed space tra… https://t.co/d6jILSxVQh",0.4019,0.13,0.87,0.0
490,982363574973685760,2018-04-06 21:05:02+00:00,-91,The New York Times,"ABC pulled an episode of “Black-ish.” Now Kenya Barris, the show's creator, is said to be looking for an early exit… https://t.co/opmYVE49vx",0.0,0.0,1.0,0.0
491,982361058668154881,2018-04-06 20:55:02+00:00,-92,The New York Times,"136 years after his death by hanging, he has been officially pardoned. https://t.co/M4KENXkyHL",-0.4588,0.113,0.655,0.232
492,982358545403449344,2018-04-06 20:45:03+00:00,-93,The New York Times,One is the secretive leader of an oil giant. Another is an industrial tycoon tied to Paul Manafort. And a third is… https://t.co/o2jETCUeQ9,0.0,0.0,1.0,0.0
493,982355285632315393,2018-04-06 20:32:06+00:00,-94,The New York Times,"RT @dionnesearcey: An ex-Guantanamo detainee told me he feared Senegal would deport him to Libya where he'd be killed. Hours later, he disa…",-0.8271,0.0,0.732,0.268
494,982352006001111041,2018-04-06 20:19:04+00:00,-95,The New York Times,U.S. stock markets ended the week with a sell-off after President Trump revived fears of a trade war and March data… https://t.co/4XosFsP2aN,-0.7717,0.0,0.729,0.271
495,982351005231689730,2018-04-06 20:15:05+00:00,-96,The New York Times,"Consider this less a recipe, more of a prod in a direction that you never considered https://t.co/29eYURffPO",0.0,0.0,1.0,0.0
496,982347263895891968,2018-04-06 20:00:13+00:00,-97,The New York Times,"How to warm your heart, literally: fall in love with a heating pad https://t.co/ndyzpA426u",0.7269,0.357,0.643,0.0
497,982345072267157509,2018-04-06 19:51:30+00:00,-98,The New York Times,RT @TheSteinLine: All-Star guard Jimmy Butler is planning to make his return to the Timberwolves' lineup in tonight's crucial game in L.A.…,0.0,0.0,1.0,0.0
498,982343454645563393,2018-04-06 19:45:05+00:00,-99,The New York Times,"Review: “Blockers” isn’t as ridiculous as “Sausage Party” and lacks the dark, uneasy energy of “This Is the End,” b… https://t.co/XuKfHgNyo5",-0.4588,0.083,0.714,0.202
